timestamp,switch_id,packet_in_count,packet_in_rate,flow_mod_count,flow_removed_count,flow_table_size,unique_src_ip,unique_dst_ip,tcp_syn_count,udp_packet_count,arp_packet_count,icmp_packet_count,avg_flow_duration,short_flow_ratio,packet_in_variance,burst_score,packet_in_to_flow_mod_ratio,flow_table_utilization_ratio,flow_entry_growth_rate,src_ip_entropy,dst_ip_entropy,label
2026-02-22 08:26:24.096182,4,54,93.07623018532993,26,18,685,98,153,38,30,14,10,28.496423813324544,0.448429606275215,102.74452290807582,2.532722482854509,2.0,0.3425,0.639374838154207,2.119605372068267,2.766649136189878,0
2026-02-22 08:26:26.096182,3,53,49.90802116554113,39,26,1343,20,208,32,43,14,7,36.30737466019817,0.19117422414490395,62.98336006356261,0.9279477315501126,1.325,0.6715,-0.994600341537565,3.8188740444714355,1.554631728846391,0
2026-02-22 08:26:28.096182,5,46,65.23741770233006,30,22,594,294,184,41,36,17,10,8.867841253039783,0.2849361212515371,23.914191274667612,1.6792786730738114,1.4838709677419355,0.297,0.8974894614753488,1.5522456673417262,2.0551674261407555,0
2026-02-22 08:26:30.096182,2,48,32.766663498230535,38,16,695,154,98,38,36,14,9,8.209840640803144,0.5014957996588745,11.554959664833824,1.5877149476862664,1.2307692307692308,0.3475,-0.7914511379408926,3.422405223293275,3.5590662930781787,0
2026-02-22 08:26:32.096182,4,54,100.25483033945797,26,24,591,134,271,33,43,14,9,10.400910576726888,0.3336860567016451,181.7956179273375,1.7500962454670963,2.0,0.2955,2.918253285613929,1.5602985828999392,1.7534277092106607,0
2026-02-22 08:26:34.096182,2,54,76.55318769240576,29,18,647,83,225,35,37,9,10,10.061881466757987,0.5495890390809536,117.2394201389744,1.9747828681271216,1.8,0.3235,0.7205370992487499,2.3769146317767063,2.9365435782384277,0
2026-02-22 08:26:36.096182,4,48,110.15856262098629,24,14,1064,293,167,38,27,8,10,32.458101264246466,0.10848682146513208,30.402311192072926,1.4351403326366694,1.92,0.532,3.282325873990051,3.98468981480179,2.0378257138282136,0
2026-02-22 08:26:38.096182,5,55,69.54715630653334,37,23,343,215,37,45,31,9,14,29.90789984037557,0.3740202149143852,76.71362246416882,2.201131500786108,1.4473684210526316,0.1715,1.3899475710757132,2.9590172351074724,2.5806644681583295,0
2026-02-22 08:26:40.096182,1,54,114.14256718178797,33,17,374,110,210,33,33,14,18,36.657213042598215,0.5021021430402338,121.21318331918464,0.5809651227555632,1.588235294117647,0.187,-1.3262432770645742,3.631211033732247,3.3147427832308143,0
2026-02-22 08:26:42.096182,4,53,109.1868204381326,20,18,352,291,204,33,36,17,8,15.288961748717403,0.3033124489203305,185.1888862538604,2.316499351181629,2.5238095238095237,0.176,-0.6166007200576082,2.408077876129332,2.6208646103994813,0
2026-02-22 08:26:44.096182,2,59,77.64598564592339,40,27,365,97,236,40,34,15,9,28.785785613032335,0.2374931923567801,150.83422722444686,1.8339438494794615,1.4390243902439024,0.1825,4.387363597498182,3.8018952852270296,2.7415233341507124,0
2026-02-22 08:26:46.096182,5,49,113.38934381498633,41,23,337,256,107,39,36,18,8,17.759829560647326,0.22478094609416074,89.57105505903417,0.8873115311184814,1.1666666666666667,0.1685,0.5405974844558732,2.4837834221418627,3.9355223870829135,0
2026-02-22 08:26:48.096182,4,48,52.308874729455226,27,25,1065,33,114,30,37,22,11,9.812503645702629,0.28419427136682385,17.561596988173875,1.9647651547323943,1.7142857142857142,0.5325,1.4336837059571481,2.2641885015651457,1.9489076828183394,0
2026-02-22 08:26:50.096182,1,46,56.564216270421134,34,23,716,189,293,29,31,15,5,32.51135689067582,0.47080764784094553,131.87963321643764,0.6605467842900679,1.3142857142857143,0.358,-0.08963370164531459,3.5393658001856076,3.0656072788437103,0
2026-02-22 08:26:52.096182,1,58,24.547795130603696,38,23,1010,128,80,33,48,9,5,26.880191396154526,0.18920841627151566,79.24310865960474,2.131182651963446,1.4871794871794872,0.505,0.9426065919468005,3.270120148456582,2.0145700270375566,0
2026-02-22 08:26:54.096182,3,64,78.92009067638531,40,27,1047,62,101,42,32,9,10,29.612235917485695,0.3938571979600367,23.299163671276524,1.9081888046419841,1.5609756097560976,0.5235,0.5754173037027543,3.8777192198652597,3.6285796668698476,0
2026-02-22 08:26:56.096182,3,58,92.19239699289334,38,17,1378,94,97,43,29,10,16,10.702647542648943,0.11103967459086553,167.77034690040196,2.969546737750658,1.4871794871794872,0.689,-1.0456245361341905,2.456340779093746,3.2490992194772854,0
2026-02-22 08:26:58.096182,2,56,97.35191902421032,36,24,1143,260,215,49,32,17,11,27.577845448346444,0.15030603016501973,187.9362403338715,0.9085387173024679,1.5135135135135136,0.5715,3.984009733404598,3.9771386291194846,3.461445429359557,0
2026-02-22 08:27:00.096182,4,57,34.98162860461033,26,16,415,99,59,27,24,14,6,15.825857403063043,0.2064504355389918,109.94732952156104,2.7304189501233562,2.111111111111111,0.2075,3.8941932778180517,1.9897980821304249,3.3718140494700357,0
2026-02-22 08:27:02.096182,4,45,64.41590723125003,36,17,578,191,43,38,30,11,10,13.804291416480963,0.368157005984032,32.032372602311355,1.5667643820782715,1.2162162162162162,0.289,2.160295402871254,2.969062240554853,2.1826387259378337,0
2026-02-22 08:27:04.096182,3,56,37.686321209391565,25,20,753,278,179,48,29,16,12,27.73961588586687,0.48403963647994985,86.46081260417118,0.7611052891645071,2.1538461538461537,0.3765,4.641991230542579,2.4542550541275006,3.3005113119194185,0
2026-02-22 08:27:06.096182,4,59,86.21273488542488,36,22,1465,133,285,38,31,15,14,5.851014470065727,0.16635123216107542,24.674133518067716,2.41654202051204,1.5945945945945945,0.7325,2.372937695242798,1.82385885704383,2.639969486887964,0
2026-02-22 08:27:08.096182,4,54,35.79463724217681,31,29,907,130,156,34,24,22,8,36.649026348591576,0.38887318959407124,162.3536889288517,2.941107479837085,1.6875,0.4535,0.10221381031733401,1.7737912972088286,2.4661508339240026,0
2026-02-22 08:27:10.096182,1,46,110.41636839560749,35,22,1372,21,58,45,22,14,10,10.689731829580165,0.4596192600902307,112.81108836302286,2.440424440442132,1.2777777777777777,0.686,-1.826364115512476,2.3089069436605563,2.403488272332444,0
2026-02-22 08:27:12.096182,3,52,43.063464566141334,29,17,668,48,127,48,32,10,8,19.674183809357537,0.5237654381560229,84.74005394093416,2.0709534430452186,1.7333333333333334,0.334,0.8336574762123514,2.257277885654871,3.2305046704993416,0
2026-02-22 08:27:14.096182,5,54,49.14022662882448,34,18,669,291,246,41,32,19,14,24.034937489598942,0.21998998100313003,148.6792611635301,0.7010164474345091,1.542857142857143,0.3345,0.7782125177920065,2.306285255161777,2.8935611802901926,0
2026-02-22 08:27:16.096182,3,48,105.09063221509997,30,20,600,266,88,44,36,11,15,34.220570770005395,0.16897280084044256,169.01615218567048,1.5431325808697713,1.5483870967741935,0.3,3.069995206660245,3.607052236731027,2.572077676597221,0
2026-02-22 08:27:18.096182,5,56,65.84676101457238,33,15,1016,240,282,45,22,15,2,12.811804595080835,0.40873296028794226,158.75460159360293,0.6515768001079341,1.6470588235294117,0.508,0.3063661048733648,2.585551452896185,3.5776039667412998,0
2026-02-22 08:27:20.096182,1,54,22.399594580007303,31,19,1270,114,298,41,40,11,11,37.30086319129215,0.2833432355470191,166.01211086681974,1.4288624585530403,1.6875,0.635,0.5038419133717036,2.439860147190463,3.299658208609018,0
2026-02-22 08:27:22.096182,2,53,69.45862512026457,41,14,494,253,36,39,33,12,14,15.378082161465972,0.41067882547939094,174.9067001203713,1.781366897522537,1.2619047619047619,0.247,1.0655117267307128,3.309467003880224,1.7785342423472905,0
2026-02-22 08:27:24.096182,4,44,28.454333538012303,25,13,549,262,246,44,28,13,12,23.826355388176584,0.22292658356277176,98.98067489642304,2.2160373385342056,1.6923076923076923,0.2745,1.5603552699588938,2.491994429061619,2.3176678416920025,0
2026-02-22 08:27:26.096182,1,41,118.53447186873106,28,22,557,43,211,29,23,17,1,10.919293803944633,0.21693061352618134,135.26260896924725,1.2108491060862123,1.4137931034482758,0.2785,4.161630337228199,3.5078589073478956,3.4416381081150944,0
2026-02-22 08:27:28.096182,4,58,78.81115704556024,18,24,1289,179,47,35,32,21,13,26.783122751699093,0.4816121023634482,122.1841136259255,2.808761710899667,3.0526315789473686,0.6445,-0.34703898560739654,3.35951085550973,3.1283317132035298,0
2026-02-22 08:27:30.096182,2,55,45.653261761097845,32,11,358,201,234,41,29,12,10,10.48524845478655,0.24089423495945386,34.293510660084195,1.7458724942392787,1.6666666666666667,0.179,2.943536975573828,2.737500955651325,2.567942631130515,0
2026-02-22 08:27:32.096182,2,49,76.37176795476178,32,17,1241,260,37,42,33,14,9,7.945355898405323,0.5766213312523544,55.40908694198251,1.6710725157801112,1.4848484848484849,0.6205,4.924556432680949,3.9093094330335454,2.652920767079049,0
2026-02-22 08:27:34.096182,1,46,27.686710338175484,28,17,1376,203,129,50,22,5,8,22.207677011726297,0.4687001700966845,42.639581395573614,0.8056552876174079,1.5862068965517242,0.688,3.6025125735880037,3.767844095924319,2.9421447211069975,0
2026-02-22 08:27:36.096182,2,45,99.9891304268817,20,15,1086,113,140,36,48,15,9,29.415705423764603,0.5732674056086496,133.3392211649085,2.0387646180004215,2.142857142857143,0.543,1.0449392263767905,1.7077750770137274,1.8180136666796831,0
2026-02-22 08:27:38.096182,5,53,112.53280538641637,36,21,860,227,83,25,34,18,12,11.533373042164953,0.421220861225588,174.01397531441518,1.4082703925931088,1.4324324324324325,0.43,-1.1535741450160804,2.636573625270775,1.976099364085243,0
2026-02-22 08:27:40.096182,2,51,107.44443882061596,34,20,1275,72,56,39,29,16,12,6.915558048610215,0.49131222017527065,154.08563552017046,2.8356966190305393,1.457142857142857,0.6375,1.0921999245936753,1.546125069283367,1.825734452187224,0
2026-02-22 08:27:42.096182,4,46,54.17576022985628,25,17,828,113,22,53,37,16,15,6.487171605083853,0.2932326019437076,81.67257277986648,2.7107777305454523,1.7692307692307692,0.414,1.372830197121667,3.065507327490464,1.7377286106687992,0
2026-02-22 08:27:44.096182,4,70,52.57681196433685,35,14,797,117,289,38,27,11,11,5.051256753595313,0.5961164485943041,135.0417526464529,1.5371782311030389,1.9444444444444444,0.3985,-0.16086882026152716,1.9340391813837696,3.2051553024482313,0
2026-02-22 08:27:46.096182,4,60,23.50876112163,27,13,938,137,154,34,35,20,10,13.180522938928455,0.23416786063074627,87.89112673219314,2.5017620158082043,2.142857142857143,0.469,0.13052077773439796,1.688232950913717,2.0071710141666985,0
2026-02-22 08:27:48.096182,4,51,85.14003587009168,37,13,1320,80,102,40,35,24,7,35.32810158406151,0.14252496838210524,62.15332805155293,1.80256143534195,1.3421052631578947,0.66,1.242899768443292,2.857540946758604,1.8574871980404635,0
2026-02-22 08:27:50.096182,5,37,73.49047841897949,42,13,454,271,226,36,36,14,8,20.823639298396717,0.5363173649609547,179.7738222233586,1.7058650493603884,0.8604651162790697,0.227,0.5015689318772529,1.8374659608266968,3.3725459927445023,0
2026-02-22 08:27:52.096182,3,52,65.93463713273414,40,25,1302,267,186,42,32,18,14,37.31138868462299,0.3778681032038369,48.89465484501705,2.2625882833708673,1.2682926829268293,0.651,0.7210134414760452,3.8825667460249202,2.7927374212239475,0
2026-02-22 08:27:54.096182,1,62,110.7630953334707,34,17,1097,283,152,45,40,13,7,13.728771224448359,0.30503040783600943,130.54046236726776,2.503399054868268,1.7714285714285714,0.5485,-0.4040077426573214,3.5934319796023217,2.6102580385839187,0
2026-02-22 08:27:56.096182,4,41,36.78789010828463,32,19,377,73,98,38,32,7,8,39.41796404559208,0.2587697498201287,152.62147897439044,2.0888908737089,1.2424242424242424,0.1885,0.004085521293394123,3.6834067036921034,2.3886076134120904,0
2026-02-22 08:27:58.096182,2,45,20.966626669018233,26,23,1497,200,128,33,23,16,14,33.86998517666918,0.5789274474485029,127.52387021274792,2.6231757724609808,1.6666666666666667,0.7485,-1.2730150681093595,2.9017369974013465,2.9849584835622576,0
2026-02-22 08:28:00.096182,4,54,27.331645212076545,26,23,619,167,45,56,26,15,5,32.43444331329843,0.5590884487436314,32.819627986578965,0.9454311026112084,2.0,0.3095,2.2952459065154853,3.406994462249907,3.5791773635201545,0
2026-02-22 08:28:02.096182,2,57,42.33714378273689,22,22,1355,65,186,45,29,11,12,25.84551550647662,0.5335064941885111,61.225611300271424,1.4658386084599417,2.4782608695652173,0.6775,-0.45671516781910126,3.6742344054351745,2.4896321634760943,0
2026-02-22 08:28:04.096182,2,46,23.328554926345696,26,21,821,137,192,38,29,20,12,11.856868804037763,0.419981102461208,12.77028688731996,1.388816518913929,1.7037037037037037,0.4105,-1.6659961646940895,2.18722034712801,1.5203168619806253,0
2026-02-22 08:28:06.096182,4,45,70.28437106431355,39,17,913,112,50,36,27,13,12,38.30830364181042,0.21620512407181267,154.14968438720348,2.494805416810914,1.125,0.4565,1.3768532316766064,1.5859839132263973,3.7169102608686924,0
2026-02-22 08:28:08.096182,5,53,51.409045523357804,23,17,929,50,170,40,46,16,11,33.36277255052845,0.531206513243041,45.16383630224743,1.4712373627800344,2.2083333333333335,0.4645,4.460466847122419,2.413389991670294,2.843283340710472,0
2026-02-22 08:28:10.096182,2,52,38.048300806813266,39,15,968,232,59,43,35,15,10,34.133743260662115,0.5541232405250626,172.67957013088838,1.038540173239098,1.3,0.484,4.169913046463215,2.15218635070757,1.8239281291934808,0
2026-02-22 08:28:12.096182,2,55,95.00840749486622,36,16,544,173,279,47,31,10,9,36.01454816939055,0.26366072101501725,41.43773461332567,2.8201786485362974,1.4864864864864864,0.272,3.9388504785855316,3.669543943059643,1.6257584470626854,0
2026-02-22 08:28:14.096182,4,53,40.445132623253,33,28,890,297,100,40,40,12,14,14.024527330301602,0.4172547601084703,80.64392746426685,1.245653190349589,1.5588235294117647,0.445,-0.14037160601008214,1.9623453320247226,2.8616658466188714,0
2026-02-22 08:28:16.096182,2,47,88.76051009937932,33,17,971,123,193,48,32,18,10,35.43289212657512,0.10034675881769625,37.01183413361989,2.7471629858199096,1.3823529411764706,0.4855,0.4570781175348815,2.47070869936822,2.7310842921723983,0
2026-02-22 08:28:18.096182,2,39,54.92649058476389,34,18,1414,173,94,42,31,19,3,22.161566343952906,0.4926947494779592,111.2214761874494,2.2067303269154244,1.1142857142857143,0.707,3.199128997811756,3.703574160054421,1.7657694100477075,0
2026-02-22 08:28:20.096182,4,62,71.18277606625546,29,18,1169,292,61,41,36,20,12,27.866764187969373,0.45829198666215165,122.82005314476154,2.1303126543695754,2.066666666666667,0.5845,-0.995281272703433,3.7751162188175638,2.9805205201661202,0
2026-02-22 08:28:22.096182,4,39,113.38670398513199,36,20,940,174,116,53,29,11,9,38.627014703551424,0.1997549240300777,53.414027891352696,1.256123899739856,1.054054054054054,0.47,2.7375061803942895,1.7549344890407461,3.1688348004535873,0
2026-02-22 08:28:24.096182,1,55,23.73516348158128,29,21,313,75,186,32,32,10,7,36.45312992781973,0.2222181145480345,87.38121663281832,2.712375860053289,1.8333333333333333,0.1565,-0.8181401954718917,3.6652501005690974,3.0984964525015606,0
2026-02-22 08:28:26.096182,5,40,70.0264507477462,35,24,1198,299,217,46,33,12,9,13.739029613651446,0.3391848798662097,32.251650086423474,2.460918745290937,1.1111111111111112,0.599,-1.6384731296584407,1.8633627119567167,2.493203404867689,0
2026-02-22 08:28:28.096182,5,55,105.44229603276182,35,25,585,44,122,48,33,16,11,30.682414821257332,0.42941078858068304,159.68759685466392,0.8296836564344454,1.5277777777777777,0.2925,-1.2010974166505632,2.9598008744526147,2.4026536204451663,0
2026-02-22 08:28:30.096182,2,45,78.79742483703485,24,20,970,285,66,50,39,17,11,34.02909958453486,0.46640601793392034,159.4469803679031,2.8185394592865363,1.8,0.485,2.6853234208401684,3.741259864845275,3.0694178551544127,0
2026-02-22 08:28:32.096182,5,51,47.68705169651567,42,24,940,253,185,49,33,17,13,20.447509700036342,0.11070532773142053,59.110925064763734,1.5028100395507469,1.186046511627907,0.47,1.7907936991446776,1.9696757431710794,2.397920051090283,0
2026-02-22 08:28:34.096182,2,67,59.76811351450343,17,23,985,229,37,49,43,16,14,8.743223763661293,0.11940248530944084,60.20393091870991,2.5212267442173975,3.7222222222222223,0.4925,0.6450881417535617,3.01380230533679,2.9909384528955605,0
2026-02-22 08:28:36.096182,1,50,88.02656287285745,32,24,1231,144,21,34,25,17,14,15.995733502908157,0.3909870506413822,125.83389371322522,1.0519147966516091,1.5151515151515151,0.6155,3.0495298192384164,3.578787247638149,3.7776032882828288,0
2026-02-22 08:28:38.096182,4,51,109.08118943138031,36,16,1231,192,124,44,37,21,8,30.69654626054322,0.20942629177651115,125.70880752252654,0.6861008799200081,1.3783783783783783,0.6155,3.880439175752608,3.426001036413495,3.042138075093944,0
2026-02-22 08:28:40.096182,4,52,24.10663737466116,24,15,1311,137,121,50,29,12,12,25.55143516671298,0.3179866471823062,149.3318364755023,2.608731572498769,2.08,0.6555,-1.9159311523535318,2.0705960929610514,3.2883397169843605,0
2026-02-22 08:28:42.096182,4,44,27.153882189037642,32,21,342,102,201,36,33,4,11,32.00575021106795,0.10984707679607938,28.340398698801458,2.3369736270776533,1.3333333333333333,0.171,4.429286751980344,3.547873677137815,3.520111914096253,0
2026-02-22 08:28:44.096182,5,46,52.50515236095875,23,16,1210,101,228,53,29,20,12,36.37910187385738,0.34512922948203395,137.6836046721828,0.7117614738696703,1.9166666666666667,0.605,3.766639328202375,2.9042480496955205,3.9914200504647948,0
2026-02-22 08:28:46.096182,1,49,43.277968443747895,27,14,1111,42,235,34,29,15,5,16.409627996788117,0.10561913809415732,149.74678610086963,0.7811305898566202,1.75,0.5555,1.6240487069469922,1.5402681445709714,3.0633458361752286,0
2026-02-22 08:28:48.096182,5,52,46.493088622240606,30,18,1319,155,279,38,44,11,11,29.07840780108648,0.5945993450379006,62.99159161981356,1.6924968534018907,1.6774193548387097,0.6595,-0.4941233031912704,2.5204437247872007,2.5548586364750667,0
2026-02-22 08:28:50.096182,5,46,42.12699986258809,36,15,920,108,26,38,37,17,8,8.391968697501891,0.1763502399607869,59.05441539325277,1.57818831595516,1.2432432432432432,0.46,4.650272114897556,1.7096642881809543,2.602743208513549,0
2026-02-22 08:28:52.096182,1,48,39.582504885515775,28,22,1378,230,226,40,46,13,11,28.258052230733004,0.5036472597274991,136.277582609548,1.5513007407823862,1.6551724137931034,0.689,2.6332230763763507,2.934978457850661,3.3807935428363556,0
2026-02-22 08:28:54.096182,1,54,33.062396686929176,26,20,866,101,76,36,35,14,16,6.250923407358206,0.27982043964599024,32.15036084710616,2.8295928796974157,2.0,0.433,-1.8208616553998984,3.534307435075722,3.926833113448307,0
2026-02-22 08:28:56.096182,1,41,113.3954131795238,27,13,406,115,49,34,29,16,9,13.820118750445992,0.22751916902861866,112.89989268360824,1.600985897422341,1.4642857142857142,0.203,1.0648017873773137,1.9135430491866332,1.8258326751807905,0
2026-02-22 08:28:58.096182,1,41,34.418946390615304,25,22,1453,65,270,46,35,15,11,20.685544243179244,0.16718121600495575,105.35770612179817,1.2025765633413439,1.5769230769230769,0.7265,2.829097510381529,1.7073328684785056,3.201614657360404,0
2026-02-22 08:29:00.096182,4,54,40.44037747655362,26,18,935,290,240,44,33,18,11,34.58168446127384,0.5355699818296951,137.7847162601542,1.9927577688538474,2.0,0.4675,3.328071466623463,3.3120613079562027,2.570128215475618,0
2026-02-22 08:29:02.096182,3,50,44.62657239807857,30,18,717,68,260,43,34,13,6,10.200745552433055,0.2610756379082678,125.17188598985767,2.7379230278465707,1.6129032258064515,0.3585,3.71662751659997,2.7093281246908414,2.9516561975059314,0
2026-02-22 08:29:04.096182,3,52,113.30148731304206,35,16,348,168,191,36,31,9,9,32.29631946043443,0.46986569798313227,164.72700799859206,2.398052902683147,1.4444444444444444,0.174,4.2422893467935845,3.4491696435833727,2.536578020289793,0
2026-02-22 08:29:06.096182,1,49,95.57141336010848,33,16,619,94,264,30,44,19,11,24.760266469511357,0.15635627896407814,21.565001745957904,2.975910985203408,1.4411764705882353,0.3095,3.7027877937250464,2.3058910228886553,1.8613028687205562,0
2026-02-22 08:29:08.096182,3,58,98.96994303155147,37,20,552,240,224,38,31,9,12,20.99859457309836,0.5907509336749777,132.86514787925537,1.381006459069272,1.5263157894736843,0.276,1.1826105218473337,3.9446265295492258,2.631117133857669,0
2026-02-22 08:29:10.096182,3,40,30.475825953849807,28,18,1392,243,250,43,32,19,10,27.478155513623605,0.38912420549184223,146.34793079954792,0.8268722328045259,1.3793103448275863,0.696,3.4813014478652384,1.8979096835178484,3.8761180941758693,0
2026-02-22 08:29:12.096182,1,52,103.63098750156716,43,19,776,25,55,51,40,15,11,17.06107395771466,0.4968684678849319,160.56794718570436,2.868656596906381,1.1818181818181819,0.388,0.8472515341004669,2.8601169471501247,1.7053058127878713,0
2026-02-22 08:29:14.096182,3,38,60.819308181741796,31,13,1129,74,118,40,39,26,8,39.810479344427876,0.10340581406867302,80.3338092754403,2.600885658888279,1.1875,0.5645,-0.3191559392997083,1.6072618697130139,3.982297960398209,0
2026-02-22 08:29:16.096182,5,39,46.28230262123887,31,18,863,34,277,52,35,22,11,8.867783476507778,0.4369276374032951,65.56618078108036,1.4953023936197827,1.21875,0.4315,-0.06886311490294017,2.094389179171688,1.6256019545551212,0
2026-02-22 08:29:18.096182,2,51,77.57500835203106,31,20,1040,30,161,40,33,13,10,9.85026110690172,0.5504758403343462,136.27517921031472,1.2932589713730043,1.59375,0.52,4.16646079224799,3.40962613743472,2.490301258542557,0
2026-02-22 08:29:20.096182,2,53,102.21829058167339,44,18,486,186,227,42,27,19,6,35.94107635371505,0.36162236932523695,107.8566085883681,2.2593031878032415,1.1777777777777778,0.243,2.370056879857014,3.761138388230307,3.299119888781332,0
2026-02-22 08:29:22.096182,1,54,97.86521510749094,36,21,999,93,132,43,33,13,5,12.669338855069423,0.5198347624191504,81.50255391341797,1.5201475571251464,1.4594594594594594,0.4995,0.18234233683269707,3.6913332741171736,3.079011039326259,0
2026-02-22 08:29:24.096182,4,46,108.99974825811321,29,24,1002,184,119,37,31,18,7,7.138071642195227,0.35924180180619447,151.56421475448795,1.1367674935815928,1.5333333333333334,0.501,0.9008894108887393,2.7770905473088003,2.036504065396599,0
2026-02-22 08:29:26.096182,1,52,112.81321860154439,26,17,411,204,123,45,43,9,12,36.186208560366055,0.5867899922655486,101.40543330848902,0.5423496698959858,1.9259259259259258,0.2055,-0.28712080625129044,2.601424736113588,2.250027331300725,0
2026-02-22 08:29:28.096182,4,47,43.81220714277495,32,17,592,107,259,35,32,11,7,7.184463209214128,0.16813249501299285,97.01300478381789,2.0596800327707134,1.4242424242424243,0.296,1.8473747868305272,2.0644934830878956,2.861344620039044,0
2026-02-22 08:29:30.096182,2,49,62.38578941692717,32,24,1255,262,260,54,44,11,9,35.09135615154966,0.5636684699888894,78.12120780889504,2.294815850753329,1.4848484848484849,0.6275,-1.5868008103205489,2.9488623509593204,3.9761696637457504,0
2026-02-22 08:29:32.096182,1,54,21.462853920507,27,14,1173,84,168,44,43,17,4,23.569577614995698,0.3936908476128925,19.323599976551023,2.795535106825461,1.9285714285714286,0.5865,4.546526756100028,3.3116170861168746,2.002644270077459,0
2026-02-22 08:29:34.096182,5,47,107.932165926506,23,16,660,292,239,51,28,18,8,23.70190823046945,0.5456594110092636,168.3809052348657,0.98652271852031,1.9583333333333333,0.33,0.5338178039164481,3.950301471918987,2.837443948780491,0
2026-02-22 08:29:36.096182,3,54,35.45721514747676,16,18,801,210,101,37,38,11,10,9.580589345035301,0.16273852746197362,75.12118337448634,2.465659678832562,3.176470588235294,0.4005,1.455562375240751,3.567300550545249,2.885136479813846,0
2026-02-22 08:29:38.096182,4,54,106.14748123426943,25,23,1283,161,170,39,27,14,5,27.062760410655038,0.5569100692968537,92.94735902893554,0.5971504058787456,2.076923076923077,0.6415,4.212456489005806,3.771395400828046,2.933633718201917,0
2026-02-22 08:29:40.096182,3,56,52.938732198659636,26,16,948,57,153,46,35,16,7,17.96071749369881,0.3461921298620374,32.43575898339532,1.0070299514558236,2.074074074074074,0.474,3.4389508713484407,3.5069512320241962,3.373550348497914,0
2026-02-22 08:29:42.096182,3,48,56.81335899811382,19,18,385,172,244,48,33,15,12,17.69018447999428,0.32875280275346164,126.60949039755239,2.8186278287176765,2.4,0.1925,1.67178659760896,2.262241980076595,2.0520621200830824,0
2026-02-22 08:29:44.096182,1,44,23.913225448385937,39,19,1279,56,144,41,31,17,11,29.397420023716496,0.3848356419726543,122.96238383763773,1.1708910537488584,1.1,0.6395,2.8820874584663,2.731107831959421,1.9898281214222566,0
2026-02-22 08:29:46.096182,3,47,52.68787897653196,27,14,595,246,115,28,23,21,5,35.372718129278425,0.5380123708584189,67.81513970016175,1.959755347943403,1.6785714285714286,0.2975,-1.4601500204081144,2.1316051856841707,3.790393696743517,0
